language,bpe vocab limit,num tokens,num words,tokens : word
nahuatl,500,7590,1000,7.59
nahuatl,500,7641,1000,7.641
nahuatl,500,7767,1000,7.767
nahuatl,500,7569,1000,7.569
nahuatl,500,7636,1000,7.636
nahuatl,500,7918,1000,7.918
nahuatl,500,7580,1000,7.58
nahuatl,500,7552,1000,7.552
nahuatl,500,7123,1000,7.123
nahuatl,500,7453,1000,7.453
nahuatl,500,7116,1000,7.116
nahuatl,500,7305,1000,7.305
nahuatl,500,7697,1000,7.697
nahuatl,500,7475,1000,7.475
nahuatl,500,7932,1000,7.932
nahuatl,500,7734,1000,7.734
nahuatl,500,7508,1000,7.508
nahuatl,500,7737,1000,7.737
nahuatl,500,7765,1000,7.765
nahuatl,500,7274,1000,7.274
nahuatl,500,7949,1000,7.949
nahuatl,500,8141,1000,8.141
nahuatl,500,7194,1000,7.194
nahuatl,500,7599,1000,7.599
nahuatl,500,7771,1000,7.771
nahuatl,500,7718,1000,7.718
nahuatl,500,7475,1000,7.475
nahuatl,500,7537,1000,7.537
nahuatl,500,7446,1000,7.446
nahuatl,500,7689,1000,7.689
nahuatl,500,7895,1000,7.895
nahuatl,500,7646,1000,7.646
nahuatl,500,7586,1000,7.586
nahuatl,500,7964,1000,7.964
nahuatl,500,8016,1000,8.016
nahuatl,1000,7148,1000,7.148
nahuatl,1000,7289,1000,7.289
nahuatl,1000,7413,1000,7.413
nahuatl,1000,7422,1000,7.422
nahuatl,1000,7251,1000,7.251
nahuatl,1000,7041,1000,7.041
nahuatl,1000,7376,1000,7.376
nahuatl,1000,7602,1000,7.602
nahuatl,1000,7413,1000,7.413
nahuatl,1000,7889,1000,7.889
nahuatl,1000,7637,1000,7.637
nahuatl,1000,7560,1000,7.56
nahuatl,1000,7465,1000,7.465
nahuatl,1000,7513,1000,7.513
nahuatl,1000,7396,1000,7.396
nahuatl,1000,7741,1000,7.741
nahuatl,1000,7521,1000,7.521
nahuatl,1000,7399,1000,7.399
nahuatl,1000,7884,1000,7.884
nahuatl,1000,7710,1000,7.71
nahuatl,1000,7636,1000,7.636
nahuatl,1000,7619,1000,7.619
nahuatl,1000,7316,1000,7.316
nahuatl,1000,7603,1000,7.603
nahuatl,1000,7467,1000,7.467
nahuatl,1000,7398,1000,7.398
nahuatl,1000,7703,1000,7.703
nahuatl,1000,7495,1000,7.495
nahuatl,1000,7301,1000,7.301
nahuatl,1000,7677,1000,7.677
nahuatl,1000,7814,1000,7.814
nahuatl,1000,7753,1000,7.753
nahuatl,1000,7899,1000,7.899
nahuatl,1000,7778,1000,7.778
nahuatl,1000,7679,1000,7.679
nahuatl,1000,7679,1000,7.679
nahuatl,1000,7581,1000,7.581
nahuatl,1000,7559,1000,7.559
nahuatl,1000,7641,1000,7.641
nahuatl,1000,7464,1000,7.464
nahuatl,1000,7697,1000,7.697
nahuatl,1000,7567,1000,7.567
nahuatl,1000,7765,1000,7.765
nahuatl,1000,7643,1000,7.643
nahuatl,1000,7727,1000,7.727
nahuatl,1000,7712,1000,7.712
nahuatl,1000,7335,1000,7.335
nahuatl,1000,8190,1000,8.19
nahuatl,1000,7629,1000,7.629
nahuatl,1000,7402,1000,7.402
nahuatl,1000,7382,1000,7.382
nahuatl,1000,7722,1000,7.722
nahuatl,1000,7693,1000,7.693
nahuatl,1000,7563,1000,7.563
nahuatl,1000,7717,1000,7.717
nahuatl,1000,8075,1000,8.075
nahuatl,1000,7944,1000,7.944
nahuatl,1000,8047,1000,8.047
nahuatl,1000,7691,1000,7.691
nahuatl,1000,7582,1000,7.582
nahuatl,1000,7524,1000,7.524
nahuatl,1000,7918,1000,7.918
nahuatl,1000,7707,1000,7.707
nahuatl,1000,7544,1000,7.544
nahuatl,1000,7590,1000,7.59
nahuatl,1000,7641,1000,7.641
nahuatl,1000,7767,1000,7.767
nahuatl,1000,7569,1000,7.569
nahuatl,1000,7636,1000,7.636
nahuatl,1000,7918,1000,7.918
nahuatl,1000,7580,1000,7.58
nahuatl,1000,7552,1000,7.552
nahuatl,1000,7123,1000,7.123
nahuatl,1000,7453,1000,7.453
nahuatl,1000,7116,1000,7.116
nahuatl,1000,7305,1000,7.305
nahuatl,1000,7697,1000,7.697
nahuatl,1000,7475,1000,7.475
nahuatl,1000,7932,1000,7.932
nahuatl,1000,7734,1000,7.734
nahuatl,1000,7508,1000,7.508
nahuatl,1000,7737,1000,7.737
nahuatl,1000,7765,1000,7.765
nahuatl,1000,7274,1000,7.274
nahuatl,1000,7949,1000,7.949
nahuatl,1000,8141,1000,8.141
nahuatl,1000,7194,1000,7.194
nahuatl,1000,7599,1000,7.599
nahuatl,1000,7771,1000,7.771
nahuatl,1000,7718,1000,7.718
nahuatl,1000,7475,1000,7.475
nahuatl,1000,7537,1000,7.537
nahuatl,1000,7446,1000,7.446
nahuatl,1000,7689,1000,7.689
nahuatl,1000,7895,1000,7.895
nahuatl,1000,7646,1000,7.646
nahuatl,1000,7586,1000,7.586
nahuatl,1000,7964,1000,7.964
nahuatl,1000,8016,1000,8.016
nahuatl,5000,7148,1000,7.148
nahuatl,5000,7289,1000,7.289
nahuatl,5000,7413,1000,7.413
nahuatl,5000,7422,1000,7.422
nahuatl,5000,7251,1000,7.251
nahuatl,5000,7041,1000,7.041
nahuatl,5000,7376,1000,7.376
nahuatl,5000,7602,1000,7.602
nahuatl,5000,7413,1000,7.413
nahuatl,5000,7889,1000,7.889
nahuatl,5000,7637,1000,7.637
nahuatl,5000,7560,1000,7.56
nahuatl,5000,7465,1000,7.465
nahuatl,5000,7513,1000,7.513
nahuatl,5000,7396,1000,7.396
nahuatl,5000,7741,1000,7.741
nahuatl,5000,7521,1000,7.521
nahuatl,5000,7399,1000,7.399
nahuatl,5000,7884,1000,7.884
nahuatl,5000,7710,1000,7.71
nahuatl,5000,7636,1000,7.636
nahuatl,5000,7619,1000,7.619
nahuatl,5000,7316,1000,7.316
nahuatl,5000,7603,1000,7.603
nahuatl,5000,7467,1000,7.467
nahuatl,5000,7398,1000,7.398
nahuatl,5000,7703,1000,7.703
nahuatl,5000,7495,1000,7.495
nahuatl,5000,7301,1000,7.301
nahuatl,5000,7677,1000,7.677
nahuatl,5000,7814,1000,7.814
nahuatl,5000,7753,1000,7.753
nahuatl,5000,7899,1000,7.899
nahuatl,5000,7778,1000,7.778
nahuatl,5000,7679,1000,7.679
nahuatl,5000,7679,1000,7.679
nahuatl,5000,7581,1000,7.581
nahuatl,5000,7559,1000,7.559
nahuatl,5000,7641,1000,7.641
nahuatl,5000,7464,1000,7.464
nahuatl,5000,7697,1000,7.697
nahuatl,5000,7567,1000,7.567
nahuatl,5000,7765,1000,7.765
nahuatl,5000,7643,1000,7.643
nahuatl,5000,7727,1000,7.727
nahuatl,5000,7712,1000,7.712
nahuatl,5000,7335,1000,7.335
nahuatl,5000,8190,1000,8.19
nahuatl,5000,7629,1000,7.629
nahuatl,5000,7402,1000,7.402
nahuatl,5000,7382,1000,7.382
nahuatl,5000,7722,1000,7.722
nahuatl,5000,7693,1000,7.693
nahuatl,5000,7563,1000,7.563
nahuatl,5000,7717,1000,7.717
nahuatl,5000,8075,1000,8.075
nahuatl,5000,7944,1000,7.944
nahuatl,5000,8047,1000,8.047
nahuatl,5000,7691,1000,7.691
nahuatl,5000,7582,1000,7.582
nahuatl,5000,7524,1000,7.524
nahuatl,5000,7918,1000,7.918
nahuatl,5000,7707,1000,7.707
nahuatl,5000,7544,1000,7.544
nahuatl,5000,7590,1000,7.59
nahuatl,5000,7641,1000,7.641
nahuatl,5000,7767,1000,7.767
nahuatl,5000,7569,1000,7.569
nahuatl,5000,7636,1000,7.636
nahuatl,5000,7918,1000,7.918
nahuatl,5000,7580,1000,7.58
nahuatl,5000,7552,1000,7.552
nahuatl,5000,7123,1000,7.123
nahuatl,5000,7453,1000,7.453
nahuatl,5000,7116,1000,7.116
nahuatl,5000,7305,1000,7.305
nahuatl,5000,7697,1000,7.697
nahuatl,5000,7475,1000,7.475
nahuatl,5000,7932,1000,7.932
nahuatl,5000,7734,1000,7.734
nahuatl,5000,7508,1000,7.508
nahuatl,5000,7737,1000,7.737
nahuatl,5000,7765,1000,7.765
nahuatl,5000,7274,1000,7.274
nahuatl,5000,7949,1000,7.949
nahuatl,5000,8141,1000,8.141
nahuatl,5000,7194,1000,7.194
nahuatl,5000,7599,1000,7.599
nahuatl,5000,7771,1000,7.771
nahuatl,5000,7718,1000,7.718
nahuatl,5000,7475,1000,7.475
nahuatl,5000,7537,1000,7.537
nahuatl,5000,7446,1000,7.446
nahuatl,5000,7689,1000,7.689
nahuatl,5000,7895,1000,7.895
nahuatl,5000,7646,1000,7.646
nahuatl,5000,7586,1000,7.586
nahuatl,5000,7964,1000,7.964
nahuatl,5000,8016,1000,8.016
nahuatl,10000,7148,1000,7.148
nahuatl,10000,7289,1000,7.289
nahuatl,10000,7413,1000,7.413
nahuatl,10000,7422,1000,7.422
nahuatl,10000,7251,1000,7.251
nahuatl,10000,7041,1000,7.041
nahuatl,10000,7376,1000,7.376
nahuatl,10000,7602,1000,7.602
nahuatl,10000,7413,1000,7.413
nahuatl,10000,7889,1000,7.889
nahuatl,10000,7637,1000,7.637
nahuatl,10000,7560,1000,7.56
nahuatl,10000,7465,1000,7.465
nahuatl,10000,7513,1000,7.513
nahuatl,10000,7396,1000,7.396
nahuatl,10000,7741,1000,7.741
nahuatl,10000,7521,1000,7.521
nahuatl,10000,7399,1000,7.399
nahuatl,10000,7884,1000,7.884
nahuatl,10000,7710,1000,7.71
nahuatl,10000,7636,1000,7.636
nahuatl,10000,7619,1000,7.619
nahuatl,10000,7316,1000,7.316
nahuatl,10000,7603,1000,7.603
nahuatl,10000,7467,1000,7.467
nahuatl,10000,7398,1000,7.398
nahuatl,10000,7703,1000,7.703
nahuatl,10000,7495,1000,7.495
nahuatl,10000,7301,1000,7.301
nahuatl,10000,7677,1000,7.677
nahuatl,10000,7814,1000,7.814
nahuatl,10000,7753,1000,7.753
nahuatl,10000,7899,1000,7.899
nahuatl,10000,7778,1000,7.778
nahuatl,10000,7679,1000,7.679
nahuatl,10000,7679,1000,7.679
nahuatl,10000,7581,1000,7.581
nahuatl,10000,7559,1000,7.559
nahuatl,10000,7641,1000,7.641
nahuatl,10000,7464,1000,7.464
nahuatl,10000,7697,1000,7.697
nahuatl,10000,7567,1000,7.567
nahuatl,10000,7765,1000,7.765
nahuatl,10000,7643,1000,7.643
nahuatl,10000,7727,1000,7.727
nahuatl,10000,7712,1000,7.712
nahuatl,10000,7335,1000,7.335
nahuatl,10000,8190,1000,8.19
nahuatl,10000,7629,1000,7.629
nahuatl,10000,7402,1000,7.402
nahuatl,10000,7382,1000,7.382
nahuatl,10000,7722,1000,7.722
nahuatl,10000,7693,1000,7.693
nahuatl,10000,7563,1000,7.563
nahuatl,10000,7717,1000,7.717
nahuatl,10000,8075,1000,8.075
nahuatl,10000,7944,1000,7.944
nahuatl,10000,8047,1000,8.047
nahuatl,10000,7691,1000,7.691
nahuatl,10000,7582,1000,7.582
nahuatl,10000,7524,1000,7.524
nahuatl,10000,7918,1000,7.918
nahuatl,10000,7707,1000,7.707
nahuatl,10000,7544,1000,7.544
nahuatl,10000,7590,1000,7.59
nahuatl,10000,7641,1000,7.641
nahuatl,10000,7767,1000,7.767
nahuatl,10000,7569,1000,7.569
nahuatl,10000,7636,1000,7.636
nahuatl,10000,7918,1000,7.918
nahuatl,10000,7580,1000,7.58
nahuatl,10000,7552,1000,7.552
nahuatl,10000,7123,1000,7.123
nahuatl,10000,7453,1000,7.453
nahuatl,10000,7116,1000,7.116
nahuatl,10000,7305,1000,7.305
nahuatl,10000,7697,1000,7.697
nahuatl,10000,7475,1000,7.475
nahuatl,10000,7932,1000,7.932
nahuatl,10000,7734,1000,7.734
nahuatl,10000,7508,1000,7.508
nahuatl,10000,7737,1000,7.737
nahuatl,10000,7765,1000,7.765
nahuatl,10000,7274,1000,7.274
nahuatl,10000,7949,1000,7.949
nahuatl,10000,8141,1000,8.141
nahuatl,10000,7194,1000,7.194
nahuatl,10000,7599,1000,7.599
nahuatl,10000,7771,1000,7.771
nahuatl,10000,7718,1000,7.718
nahuatl,10000,7475,1000,7.475
nahuatl,10000,7537,1000,7.537
nahuatl,10000,7446,1000,7.446
nahuatl,10000,7689,1000,7.689
nahuatl,10000,7895,1000,7.895
nahuatl,10000,7646,1000,7.646
nahuatl,10000,7586,1000,7.586
nahuatl,10000,7964,1000,7.964
nahuatl,10000,8016,1000,8.016
